Node,Degree Centrality,Network Centralisation,Closeness Centrality,Betweenness Centrality,Eigenvector Centrality,Harmonic Centrality,Clustering Coefficient,Graph Density,Rich Club Coefficient,Transitivity,Local Efficiency
146,0.001694915254237288,7.236470210099986e-05,0.041775567751129436,0.0,0.002631827378240617,30.169119197795645,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
147,0.001694915254237288,7.236470210099986e-05,0.041775567751129436,0.0,0.002631827378240617,30.169119197795645,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
148,0.003389830508474576,7.236470210099986e-05,0.037699401794616144,0.0,0.014064442465488488,28.746951496216198,1.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
149,0.00847457627118644,7.236470210099986e-05,0.04847065945022076,0.0004158777510775852,0.07765111779530459,40.33118825618833,0.2,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
150,0.006779661016949152,7.236470210099986e-05,0.04532816090040291,0.020718340870854484,0.047556096401859135,35.22880730380732,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
151,0.03220338983050847,7.236470210099986e-05,0.04605196386887242,0.026262451336607005,0.1160831617131115,42.487014374514445,0.2761904761904762,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
152,0.00847457627118644,7.236470210099986e-05,0.04076331077439061,0.00036102252678754085,0.04142812235680884,34.42314197240671,0.6666666666666666,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
153,0.02542372881355932,7.236470210099986e-05,0.04877808435159637,0.02513856557243798,0.04428061431448019,40.893777464365755,0.14545454545454545,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
154,0.020338983050847456,7.236470210099986e-05,0.04172158028626597,0.0005695279752141425,0.01298990462149297,32.76876260993909,0.38095238095238093,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
155,0.011864406779661017,7.236470210099986e-05,0.0,0.0,2.3596437889063927e-38,0.0,0.4,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
156,0.006779661016949152,7.236470210099986e-05,0.04207665292411055,0.0,0.012041047824154412,32.26876260993909,1.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
157,0.020338983050847456,7.236470210099986e-05,0.04172158028626597,0.0008804542794931562,0.01298990462149297,32.76876260993909,0.42857142857142855,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
158,0.005084745762711864,7.236470210099986e-05,0.042966959287730186,0.0,0.006183642158948805,33.650544716721186,0.3333333333333333,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
159,0.001694915254237288,7.236470210099986e-05,0.041775567751129436,0.0,0.002631827378240617,30.169119197795645,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
160,0.005084745762711864,7.236470210099986e-05,0.04270053434997627,0.0,0.002631827378240617,32.819119197795665,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
161,0.005084745762711864,7.236470210099986e-05,0.03874548485690469,0.0,0.014064442465488488,31.539808639073332,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
162,0.003389830508474576,7.236470210099986e-05,0.03815774897529633,0.0,0.014064442465488488,29.764808639073344,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
163,0.005084745762711864,7.236470210099986e-05,0.001694915254237288,0.0005640125464015424,2.7981744461827596e-57,1.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
164,0.003389830508474576,7.236470210099986e-05,0.0,0.0,3.997392065975372e-59,0.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
165,0.005084745762711864,7.236470210099986e-05,0.0,0.0,2.3596437889063927e-38,0.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
166,0.006779661016949152,7.236470210099986e-05,0.046761767483473334,0.0,0.02185204780190602,37.81690254190262,0.16666666666666666,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
167,0.006779661016949152,7.236470210099986e-05,0.04221781134182083,0.0006441659705882319,0.018161781569500775,32.260950160950145,0.16666666666666666,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
168,0.001694915254237288,7.236470210099986e-05,0.0,0.0,3.997392065975372e-59,0.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
169,0.01864406779661017,7.236470210099986e-05,0.04332776318930532,0.010349338817569434,0.08094375294859463,36.29891913641917,0.14545454545454545,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
170,0.006779661016949152,7.236470210099986e-05,0.04058405259156567,0.0025122809235719906,0.045404234933345326,33.153551024139254,0.5,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
171,0.01864406779661017,7.236470210099986e-05,0.04320605598933536,0.0002821606946668092,0.08094375294859463,35.548919136419165,0.6190476190476191,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
172,0.013559322033898305,7.236470210099986e-05,0.04345015800057455,0.002900805554614079,0.08094375294859463,36.406061993562034,0.32142857142857145,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
173,0.003389830508474576,7.236470210099986e-05,0.04061311717022844,0.0,0.00392702980166688,30.978250344426797,1.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
174,0.00847457627118644,7.236470210099986e-05,0.03927154706094482,1.4388075163304653e-06,0.00392702980166688,28.446576462752915,0.6666666666666666,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
175,0.0,7.236470210099986e-05,0.0,0.0,3.997392065975372e-59,0.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
176,0.0,7.236470210099986e-05,0.0,0.0,3.997392065975372e-59,0.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
177,0.011864406779661017,7.236470210099986e-05,0.005084745762711864,0.002405686167304538,1.723542814511951e-34,3.333333333333333,0.1,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
178,0.00847457627118644,7.236470210099986e-05,0.006388526727509778,2.8776150326609306e-06,1.6679215860753233e-33,4.333333333333334,0.6666666666666666,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
179,0.003389830508474576,7.236470210099986e-05,0.007231638418079096,0.0,1.5095245976355095e-33,4.833333333333334,1.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
180,0.001694915254237288,7.236470210099986e-05,0.005084745762711864,0.0,1.3957293011381307e-35,3.333333333333333,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
181,0.005084745762711864,7.236470210099986e-05,0.04718207341166684,0.0,0.07184054808542194,38.124045399045464,1.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
182,0.006779661016949152,7.236470210099986e-05,0.04762029700372566,0.00939157626159439,0.07184054808542194,38.53313630813638,0.3333333333333333,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
183,0.0,7.236470210099986e-05,0.0,0.0,3.997392065975372e-59,0.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
184,0.005084745762711864,7.236470210099986e-05,0.04168389141518534,0.0,0.05886560206837069,34.5232719894485,1.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
185,0.015254237288135592,7.236470210099986e-05,0.04365569327966903,0.00249919611098401,0.14076662005453977,37.7989191364192,0.38095238095238093,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
186,0.013559322033898305,7.236470210099986e-05,0.04202556265629341,0.002093656777263004,0.14829119547086977,36.52327198944853,0.5,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
187,0.03559322033898305,7.236470210099986e-05,0.04523928215353938,0.0046031720457021,0.13424675275101794,41.863204850704925,0.2571428571428571,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
188,0.020338983050847456,7.236470210099986e-05,0.04651619737561508,0.00299185178181466,0.12230040243705131,39.563403263403316,0.3611111111111111,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
189,0.005084745762711864,7.236470210099986e-05,0.04708173865500273,0.0,0.09789416068714904,40.39673659673665,0.3333333333333333,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
190,0.003389830508474576,7.236470210099986e-05,0.0038740920096852296,0.0007778193433282495,2.841346280495295e-55,2.5,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
191,0.03220338983050847,7.236470210099986e-05,0.04061977798997374,0.007797274817432507,0.13178340925037088,37.679888004152794,0.5606060606060606,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
192,0.005084745762711864,7.236470210099986e-05,0.03587180088000208,9.064487352881933e-05,0.021246144259786846,29.4198091940739,0.3333333333333333,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
193,0.015254237288135592,7.236470210099986e-05,0.0402653296654539,2.4870815639426612e-05,0.06929648523815575,35.67988800415277,0.9523809523809523,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
194,0.005084745762711864,7.236470210099986e-05,0.031735947590515935,0.0015389853959967054,0.00912033885311419,25.08538040476894,0.3333333333333333,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
195,0.001694915254237288,7.236470210099986e-05,0.0,0.0,3.997392065975372e-59,0.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
196,0.006779661016949152,7.236470210099986e-05,0.001694915254237288,0.0,2.7981744461827596e-57,1.0,0.5,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
197,0.011864406779661017,7.236470210099986e-05,0.003389830508474576,0.0005644558764485911,5.556374971705763e-57,2.0,0.2857142857142857,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
198,0.001694915254237288,7.236470210099986e-05,0.001694915254237288,0.0,2.7981744461827596e-57,1.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
199,0.001694915254237288,7.236470210099986e-05,0.001694915254237288,0.0,2.7981744461827596e-57,1.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
200,0.005084745762711864,7.236470210099986e-05,0.0,0.0,2.3596437889063927e-38,0.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
201,0.006779661016949152,7.236470210099986e-05,0.001694915254237288,1.7265690195965584e-05,8.376735450617696e-37,1.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
202,0.010169491525423728,7.236470210099986e-05,0.002259887005649717,2.8776150326609305e-05,1.467698436699776e-35,1.5,0.16666666666666666,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
203,0.006779661016949152,7.236470210099986e-05,0.002542372881355932,8.632845097982792e-06,1.6921595521194963e-34,1.8333333333333333,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
204,0.006779661016949152,7.236470210099986e-05,0.003852080123266564,0.0,1.4449765417899755e-33,3.083333333333333,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
205,0.005084745762711864,7.236470210099986e-05,0.0,0.0,2.3596437889063927e-38,0.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
206,0.006779661016949152,7.236470210099986e-05,0.04369044410267794,0.0,0.08094375294859463,36.54891913641918,0.8333333333333334,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
207,0.01864406779661017,7.236470210099986e-05,0.04268646419667915,0.005032522954431432,0.046120624915587535,35.65943125501954,0.28888888888888886,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
208,0.003389830508474576,7.236470210099986e-05,0.04215260356115768,0.0,0.018846240251445837,33.10943125501951,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
209,0.006779661016949152,7.236470210099986e-05,0.0,0.0,3.997392065975372e-59,0.0,0.16666666666666666,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
210,0.0,7.236470210099986e-05,0.0,0.0,3.997392065975372e-59,0.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
211,0.001694915254237288,7.236470210099986e-05,0.0,0.0,3.997392065975372e-59,0.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
212,0.0,7.236470210099986e-05,0.0,0.0,3.997392065975372e-59,0.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
213,0.0,7.236470210099986e-05,0.0,0.0,3.997392065975372e-59,0.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
214,0.005084745762711864,7.236470210099986e-05,0.0,0.0,2.3596437889063927e-38,0.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
215,0.001694915254237288,7.236470210099986e-05,0.001694915254237288,0.0,2.3596437889063927e-38,1.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
216,0.0,7.236470210099986e-05,0.0,0.0,3.997392065975372e-59,0.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
217,0.001694915254237288,7.236470210099986e-05,0.0,0.0,3.997392065975372e-59,0.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
218,0.0,7.236470210099986e-05,0.0,0.0,3.997392065975372e-59,0.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
219,0.006779661016949152,7.236470210099986e-05,0.002542372881355932,0.0,1.6921595521194963e-34,1.8333333333333333,1.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
220,0.00847457627118644,7.236470210099986e-05,0.0038740920096852296,1.1510460130643722e-05,1.6133548234568633e-33,2.833333333333333,0.3333333333333333,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
221,0.001694915254237288,7.236470210099986e-05,0.0035310734463276836,0.0,1.4441388682449136e-33,2.583333333333333,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
222,0.006779661016949152,7.236470210099986e-05,0.002542372881355932,2.5898535293948377e-05,5.0030469776998705e-26,1.8333333333333333,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
223,0.006779661016949152,7.236470210099986e-05,0.002711864406779661,2.3020920261287445e-05,5.0030469763949874e-26,2.083333333333333,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
224,0.006779661016949152,7.236470210099986e-05,0.002824858757062147,1.4388075163304652e-05,5.0030469622459734e-26,2.283333333333333,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
225,0.001694915254237288,7.236470210099986e-05,0.0029055690072639223,0.0,2.5015234746625768e-26,2.45,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
226,0.04067796610169491,7.236470210099986e-05,0.04821741671537113,0.01692767281868016,0.20453695145572048,44.51102231102239,0.1895424836601307,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
227,0.02542372881355932,7.236470210099986e-05,0.044843603300884514,0.0029142293788262806,0.10805404310238423,39.794157231657294,0.2222222222222222,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
228,0.006779661016949152,7.236470210099986e-05,0.03410500206696982,0.0003047550976412364,0.003948300611020299,25.8027457020104,0.16666666666666666,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
229,0.001694915254237288,7.236470210099986e-05,0.001694915254237288,0.0,2.7981744461827596e-57,1.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
230,0.003389830508474576,7.236470210099986e-05,0.0,0.0,2.3596437889063927e-38,0.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
231,0.001694915254237288,7.236470210099986e-05,0.026795803066989508,0.0,5.557402699100848e-06,18.678222040257644,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
232,0.001694915254237288,7.236470210099986e-05,0.026795803066989508,0.0,5.557402699100848e-06,18.678222040257644,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
233,0.001694915254237288,7.236470210099986e-05,0.04898599000685804,0.0,0.01741046514463723,37.294147519147565,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
234,0.006779661016949152,7.236470210099986e-05,0.04898599000685804,0.0011452907829990503,0.0210718480403126,37.294147519147565,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
235,0.006779661016949152,7.236470210099986e-05,0.04320269475485217,0.0005726453914995252,0.0044313649064509795,31.14629896247542,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
236,0.006779661016949152,7.236470210099986e-05,0.03885355170443725,0.0,0.0009319080638223515,28.224795465971923,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
237,0.001694915254237288,7.236470210099986e-05,0.002259887005649717,0.0,8.140771071727051e-37,1.5,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
238,0.001694915254237288,7.236470210099986e-05,0.0,0.0,3.997392065975372e-59,0.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
239,0.0,7.236470210099986e-05,0.0,0.0,3.997392065975372e-59,0.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
240,0.005084745762711864,7.236470210099986e-05,0.0,0.0,2.3596437889063927e-38,0.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
241,0.01694915254237288,7.236470210099986e-05,0.003389830508474576,0.0009774299060938295,5.003046977781278e-26,2.0,0.2857142857142857,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
242,0.013559322033898305,7.236470210099986e-05,0.002259887005649717,2.3020920261287445e-05,5.003046977778919e-26,1.5,0.4,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
243,0.00847457627118644,7.236470210099986e-05,0.003813559322033898,0.0,1.0006093955476429e-25,2.5,1.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
244,0.006779661016949152,7.236470210099986e-05,0.005423728813559322,0.0007635271886660337,1.0006093955476429e-25,3.5,0.6666666666666666,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
245,0.003389830508474576,7.236470210099986e-05,0.003813559322033898,0.0,5.003046977778919e-26,2.5,1.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
246,0.011864406779661017,7.236470210099986e-05,0.03874396960252743,0.00039724692241761963,0.022723293565992866,31.094570543835243,0.4666666666666667,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
247,0.010169491525423728,7.236470210099986e-05,0.03867901743219628,0.0004690512503237317,0.022723293565992866,30.094570543835243,0.3333333333333333,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
248,0.023728813559322035,7.236470210099986e-05,0.04972421098772647,0.005016949770141812,0.2582433274883937,44.02642635142644,0.2545454545454545,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
249,0.01864406779661017,7.236470210099986e-05,0.05110085027310096,0.0027373584661144743,0.1858600444271986,45.63631091131099,0.4888888888888889,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
250,0.013559322033898305,7.236470210099986e-05,0.051044322783860806,0.0014491532275193175,0.12069792545952626,43.06964424464433,0.2,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
251,0.010169491525423728,7.236470210099986e-05,0.043779950471167145,0.0015469921386297896,0.025382196342117285,34.74911754911757,0.3333333333333333,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
252,0.03389830508474576,7.236470210099986e-05,0.051905588072677346,0.0054684862744199285,0.1601891551528493,45.31150516150522,0.4065934065934066,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
253,0.022033898305084745,7.236470210099986e-05,0.05668947549244159,0.002776898506517798,0.10020014379706556,48.92755577755586,0.09090909090909091,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
254,0.005084745762711864,7.236470210099986e-05,0.049997500124993745,0.0,0.01741051537677633,39.26814019314024,0.6666666666666666,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
255,0.010169491525423728,7.236470210099986e-05,0.001694915254237288,5.755230065321861e-06,8.37673545061769e-37,1.0,0.16666666666666666,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
256,0.006779661016949152,7.236470210099986e-05,0.003389830508474576,2.8776150326609305e-05,8.37673545061769e-37,2.0,0.3333333333333333,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
257,0.001694915254237288,7.236470210099986e-05,0.0,0.0,3.997392065975372e-59,0.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
258,0.011864406779661017,7.236470210099986e-05,0.005546995377503851,0.00023308681764553537,1.7082051298840612e-34,3.833333333333333,0.2,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
259,0.001694915254237288,7.236470210099986e-05,0.004613935969868173,0.0,1.569104128528029e-34,3.2500000000000004,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
260,0.010169491525423728,7.236470210099986e-05,0.0,0.0,2.3596437889063927e-38,0.0,0.16666666666666666,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
261,0.005084745762711864,7.236470210099986e-05,0.0,0.0,2.3596437889063927e-38,0.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
262,0.006779661016949152,7.236470210099986e-05,0.001694915254237288,0.0005726453914995253,8.376735450617696e-37,1.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
263,0.00847457627118644,7.236470210099986e-05,0.008580508474576271,0.0018915522814691185,4.006810043537834e-23,5.833333333333334,0.3333333333333333,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
264,0.006779661016949152,7.236470210099986e-05,0.005969049373618276,0.0,7.212046426237845e-23,4.083333333333334,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
265,0.015254237288135592,7.236470210099986e-05,0.009152542372881356,0.002663712315233135,9.0019243485017e-23,6.333333333333334,0.3,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
266,0.02711864406779661,7.236470210099986e-05,0.05359357467666686,0.006970282144972832,0.16465260655072939,48.39245754245759,0.47619047619047616,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
267,0.030508474576271184,7.236470210099986e-05,0.05173101770920422,0.011695979585400475,0.3588616378421093,47.052977577977664,0.42857142857142855,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
268,0.013559322033898305,7.236470210099986e-05,0.04847065945022076,0.000889859668111498,0.173488119845541,41.014521589521664,0.42857142857142855,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
269,0.006779661016949152,7.236470210099986e-05,0.0456104343220339,0.0004604184052257489,0.047556096401859135,35.395473970473994,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
270,0.003389830508474576,7.236470210099986e-05,0.04047045507313675,0.0,0.008263167313639833,30.647728660228648,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
271,0.04067796610169491,7.236470210099986e-05,0.05447941888619855,0.01371947917237345,0.2911544850043598,50.62102897102903,0.3157894736842105,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
272,0.01864406779661017,7.236470210099986e-05,0.051044322783860806,0.00046240943503908396,0.1398147340549838,43.36626706626712,0.7111111111111111,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
273,0.005084745762711864,7.236470210099986e-05,0.04656538858002265,0.0,0.05418013337218484,37.066072816072875,1.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
274,0.003389830508474576,7.236470210099986e-05,0.0,0.0,2.3596437889063927e-38,0.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
275,0.001694915254237288,7.236470210099986e-05,0.002711864406779661,0.0,8.741201368774653e-24,2.083333333333333,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
276,0.001694915254237288,7.236470210099986e-05,0.002711864406779661,0.0,8.741201368774653e-24,2.083333333333333,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
277,0.0,7.236470210099986e-05,0.0,0.0,3.997392065975372e-59,0.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
278,0.001694915254237288,7.236470210099986e-05,0.0,0.0,3.997392065975372e-59,0.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
279,0.001694915254237288,7.236470210099986e-05,0.0039548022598870055,0.0,2.524415181871112e-24,2.95,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
280,0.001694915254237288,7.236470210099986e-05,0.0039548022598870055,0.0,2.524415181871112e-24,2.95,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
281,0.006779661016949152,7.236470210099986e-05,0.001694915254237288,2.8776150326609306e-06,8.37673545061769e-37,1.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
282,0.001694915254237288,7.236470210099986e-05,0.002259887005649717,0.0,8.140771071727051e-37,1.5,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
283,0.0,7.236470210099986e-05,0.0,0.0,3.997392065975372e-59,0.0,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
284,0.001694915254237288,7.236470210099986e-05,0.026842002727449837,0.0,6.726122803056982e-06,18.844888706924312,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
285,0.010169491525423728,7.236470210099986e-05,0.02720758714422769,0.013032718482921354,8.140624977747333e-06,21.010389872425474,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
286,0.006779661016949152,7.236470210099986e-05,0.024929264071642445,0.013119046933901183,1.7119723994446404e-06,18.239954180666256,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
287,0.00847457627118644,7.236470210099986e-05,0.023375920869610014,0.01465598797430975,3.600284676850559e-07,18.307792363743708,0.0,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
288,0.04915254237288135,7.236470210099986e-05,0.054543815362423365,0.01949459110060755,0.16950398392005836,47.77148684648691,0.3761904761904762,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
289,0.01864406779661017,7.236470210099986e-05,0.05037561986529494,0.0020563943536663744,0.08484906335575247,41.49483849483853,0.3055555555555556,0.0033009263242421635,0.28181246898076756,0.2192890747516989,0.08317306792451098
